user_id,total_orders,total_spend,avg_order_value,last_purchase,first_purchase,unique_products,total_quantity,recency_days,customer_age_days,purchase_rate,total_views,total_carts,avg_time_spent,unique_viewed,cart_rate,fav_category,fav_cat_orders,will_buy,cluster,segment_name,segment_id
262,5,457861.29,91572.258,2025-03-20,2024-06-30,5,12,103,366,0.0136612021857923,26,7,290.11538461538464,23,0.2692307692307692,Toys,1,0,2,New Customer,2
263,8,813877.53,101734.69125,2025-06-07,2024-01-26,7,23,24,522,0.0153256704980842,34,15,313.4117647058824,29,0.4411764705882353,Home,2,1,2,New Customer,2
264,10,1043857.53,104385.753,2025-02-26,2024-02-11,9,27,125,506,0.0197628458498023,38,14,296.3421052631579,31,0.3684210526315789,Electronics,3,0,1,High Value,1
265,9,1094453.67,121605.96333333332,2025-05-05,2024-04-18,9,26,57,439,0.020501138952164,40,21,322.775,34,0.525,Beauty,3,0,1,High Value,1
266,9,690303.85,76700.42777777778,2025-04-07,2024-01-15,9,25,85,533,0.0168855534709193,35,10,333.1714285714286,30,0.2857142857142857,Books,2,0,2,New Customer,2
267,7,894591.5599999999,127798.79428571428,2025-06-09,2024-02-16,7,27,22,501,0.0139720558882235,27,9,329.25925925925924,24,0.3333333333333333,Books,4,1,3,Loyal,3
268,6,447158.16,74526.36,2025-01-29,2024-02-02,6,16,153,515,0.0116504854368932,34,11,311.0882352941176,30,0.3235294117647059,Books,2,0,2,New Customer,2
269,6,699300.14,116550.02333333332,2025-06-16,2024-04-09,5,16,15,448,0.0133928571428571,30,10,321.1666666666667,23,0.3333333333333333,Books,3,1,2,New Customer,2
270,3,241307.65,80435.88333333333,2025-06-25,2024-10-01,3,8,6,273,0.0109890109890109,30,9,318.93333333333334,28,0.3,Books,2,1,2,New Customer,2
271,10,677537.65,67753.765,2025-04-06,2024-04-07,9,29,86,450,0.0222222222222222,28,7,326.7857142857143,24,0.25,Fashion,3,0,2,New Customer,2
272,4,497208.18000000005,124302.045,2025-04-06,2024-04-10,4,18,86,447,0.0089485458612975,36,15,243.22222222222223,28,0.4166666666666667,Fashion,1,0,2,New Customer,2
273,8,914344.4,114293.05,2025-05-09,2024-01-14,8,29,53,534,0.0149812734082397,25,7,340.8,23,0.28,Beauty,3,0,2,New Customer,2
274,4,685697.5700000001,171424.39250000002,2025-05-09,2024-11-16,4,13,53,227,0.0176211453744493,30,12,305.7333333333333,27,0.4,Sports,2,0,3,Loyal,3
275,6,659261.97,109876.995,2025-06-27,2024-05-01,6,22,4,426,0.0140845070422535,39,17,341.5897435897436,33,0.4358974358974359,Sports,3,1,2,New Customer,2
276,4,601761.0,150440.25,2024-10-02,2024-02-25,3,13,272,492,0.008130081300813,27,11,298.037037037037,23,0.4074074074074074,Home,2,0,0,At Risk,0
277,11,1076980.47,97907.31545454545,2025-06-03,2024-04-02,10,32,28,455,0.0241758241758241,37,14,298.3243243243243,32,0.3783783783783784,Beauty,3,1,1,High Value,1
278,7,968721.69,138388.81285714285,2025-01-23,2024-01-22,7,21,159,526,0.0133079847908745,31,16,274.2903225806452,24,0.5161290322580645,Beauty,2,0,3,Loyal,3
279,8,658091.19,82261.39875,2025-04-05,2024-06-25,8,23,87,371,0.0215633423180593,36,10,287.05555555555554,29,0.2777777777777778,Beauty,2,0,2,New Customer,2
280,4,624472.21,156118.0525,2024-08-19,2024-04-27,4,14,316,430,0.0093023255813953,31,8,291.0,25,0.2580645161290322,Fashion,1,0,0,At Risk,0
281,3,356358.32,118786.10666666667,2024-10-04,2024-06-20,3,10,270,376,0.0079787234042553,19,7,308.2631578947368,17,0.3684210526315789,Grocery,1,0,0,At Risk,0
282,9,920727.38,102303.04222222224,2025-05-03,2024-01-06,8,30,59,542,0.0166051660516605,29,9,296.82758620689657,25,0.3103448275862069,Fashion,4,0,2,New Customer,2
283,5,773612.1,154722.41999999998,2024-07-11,2024-02-23,5,16,355,494,0.0101214574898785,32,13,311.5,29,0.40625,Electronics,2,0,0,At Risk,0
284,8,198691.09,24836.38625,2025-01-11,2024-04-02,8,15,171,455,0.0175824175824175,30,13,355.46666666666664,26,0.4333333333333333,Electronics,2,0,2,New Customer,2
285,9,1118983.26,124331.47333333331,2025-04-22,2024-01-06,8,27,70,542,0.0166051660516605,33,14,318.8181818181818,28,0.4242424242424242,Beauty,2,0,1,High Value,1
286,2,22495.06,11247.53,2024-09-27,2024-02-12,2,2,277,505,0.0039603960396039,29,7,289.7241379310345,27,0.2413793103448276,Sports,1,0,0,At Risk,0
287,7,758284.9500000001,108326.42142857144,2025-05-23,2024-02-01,6,14,39,516,0.0135658914728682,37,9,327.4594594594595,36,0.2432432432432432,Electronics,3,0,2,New Customer,2
288,5,1169010.81,233802.162,2025-06-15,2024-03-13,5,18,16,475,0.0105263157894736,27,11,284.7037037037037,25,0.4074074074074074,Beauty,2,1,3,Loyal,3
289,7,954171.94,136310.27714285714,2025-03-17,2024-04-29,6,24,106,428,0.0163551401869158,27,13,325.037037037037,23,0.4814814814814814,Books,2,0,3,Loyal,3
290,11,1762955.58,160268.6890909091,2025-05-15,2024-01-09,11,41,47,539,0.0204081632653061,26,7,328.15384615384613,20,0.2692307692307692,Books,3,0,1,High Value,1
291,4,471477.62,117869.405,2025-05-19,2024-02-06,4,10,43,511,0.0078277886497064,26,11,307.6923076923077,22,0.4230769230769231,Electronics,2,0,2,New Customer,2
292,5,761713.07,152342.614,2025-05-27,2024-04-03,5,14,35,454,0.0110132158590308,25,11,315.32,22,0.44,Toys,1,0,3,Loyal,3
293,5,883391.98,176678.396,2025-02-19,2024-06-13,5,18,132,383,0.0130548302872062,33,12,319.3333333333333,31,0.3636363636363636,Beauty,3,0,3,Loyal,3
294,7,1204017.62,172002.51714285713,2024-12-25,2024-02-14,7,24,188,503,0.0139165009940357,26,8,374.96153846153845,22,0.3076923076923077,Books,2,0,3,Loyal,3
295,12,2568468.39,214039.0325,2025-06-30,2024-01-21,10,46,1,527,0.0227703984819734,32,9,283.40625,25,0.28125,Grocery,3,1,1,High Value,1
296,10,1166225.92,116622.592,2025-02-19,2024-02-27,10,25,132,490,0.0204081632653061,24,6,280.6666666666667,23,0.25,Sports,4,0,1,High Value,1
297,7,811686.29,115955.18428571428,2025-04-29,2024-01-14,7,20,63,534,0.0131086142322097,32,14,290.0625,26,0.4375,Books,3,0,2,New Customer,2
298,4,706446.26,176611.565,2025-06-27,2024-03-15,4,14,4,473,0.0084566596194503,33,12,322.90909090909093,29,0.3636363636363636,Home,2,1,3,Loyal,3
299,11,1578597.0,143508.81818181818,2025-04-13,2024-01-16,10,37,79,532,0.0206766917293233,26,7,244.57692307692307,25,0.2692307692307692,Books,4,0,1,High Value,1
300,6,582027.92,97004.65333333334,2025-04-02,2024-01-07,6,14,90,541,0.011090573012939,25,10,304.2,23,0.4,Grocery,3,0,2,New Customer,2
301,8,855110.53,106888.81625,2025-04-04,2024-03-08,8,27,88,480,0.0166666666666666,42,13,323.85714285714283,33,0.3095238095238095,Beauty,3,0,2,New Customer,2
302,10,847989.25,84798.925,2025-06-21,2024-01-19,9,31,10,529,0.0189035916824196,26,13,339.5769230769231,22,0.5,Grocery,3,1,1,High Value,1
303,9,993204.53,110356.05888888887,2025-06-27,2024-01-08,9,19,4,540,0.0166666666666666,33,12,329.3030303030303,32,0.3636363636363636,Sports,3,1,1,High Value,1
304,8,767178.42,95897.3025,2025-04-15,2024-01-31,8,21,77,517,0.0154738878143133,37,13,291.0810810810811,33,0.3513513513513513,Books,3,0,2,New Customer,2
305,6,788699.72,131449.95333333334,2025-06-30,2024-03-03,6,17,1,485,0.0123711340206185,29,7,282.0,24,0.2413793103448276,Books,2,1,3,Loyal,3
306,5,313421.73,62684.346,2024-11-07,2024-04-16,5,13,236,441,0.0113378684807256,27,8,310.0740740740741,26,0.2962962962962963,Sports,1,0,0,At Risk,0
307,4,376757.84,94189.46,2025-02-18,2024-04-21,4,12,133,436,0.0091743119266055,34,13,309.88235294117646,28,0.3823529411764705,Toys,1,0,0,At Risk,0
308,5,368023.56000000006,73604.71200000001,2025-01-14,2024-03-22,4,11,168,466,0.0107296137339055,39,11,319.79487179487177,35,0.282051282051282,Books,2,0,0,At Risk,0
309,4,384449.45,96112.3625,2025-05-03,2024-08-27,4,16,59,308,0.0129870129870129,35,8,325.9714285714286,32,0.2285714285714285,Books,3,0,2,New Customer,2
310,7,1266446.56,180920.93714285715,2025-03-29,2024-03-10,7,25,94,478,0.0146443514644351,25,10,299.36,21,0.4,Fashion,3,0,3,Loyal,3
311,8,289344.22,36168.0275,2025-03-12,2024-01-08,6,23,111,540,0.0148148148148148,31,7,323.9032258064516,26,0.2258064516129032,Fashion,4,0,2,New Customer,2
312,7,803131.62,114733.08857142855,2025-03-05,2024-01-08,6,25,118,540,0.0129629629629629,27,10,252.5185185185185,22,0.3703703703703703,Books,4,0,2,New Customer,2
313,9,1118067.14,124229.6822222222,2025-06-08,2024-02-01,9,27,23,516,0.0174418604651162,31,10,306.4193548387097,26,0.3225806451612903,Toys,3,1,1,High Value,1
314,10,1485924.9,148592.49,2025-04-26,2024-03-27,9,28,66,461,0.0216919739696312,34,6,253.35294117647055,32,0.1764705882352941,Beauty,3,0,1,High Value,1
315,5,467719.86,93543.972,2025-05-28,2024-01-09,5,14,34,539,0.0092764378478664,29,10,293.86206896551727,25,0.3448275862068966,Toys,2,0,2,New Customer,2
316,9,893269.28,99252.14222222225,2025-05-21,2024-03-19,9,22,41,469,0.0191897654584221,27,9,313.44444444444446,21,0.3333333333333333,Electronics,2,0,1,High Value,1
317,13,1681456.63,129342.81769230768,2025-05-13,2024-03-02,12,40,49,486,0.0267489711934156,31,8,291.96774193548384,30,0.2580645161290322,Books,4,0,1,High Value,1
318,8,883578.3,110447.2875,2025-05-05,2024-01-25,8,24,57,523,0.0152963671128107,27,7,297.962962962963,24,0.2592592592592592,Sports,2,0,2,New Customer,2
319,8,664141.52,83017.69,2025-04-30,2024-03-19,8,24,62,469,0.0170575692963752,18,3,303.55555555555554,18,0.1666666666666666,Toys,3,0,2,New Customer,2
320,4,375745.13,93936.2825,2025-06-15,2024-01-05,4,9,16,543,0.007366482504604,28,6,286.4642857142857,24,0.2142857142857142,Beauty,2,1,2,New Customer,2
321,5,385454.0,77090.8,2025-03-20,2024-08-13,5,13,103,322,0.015527950310559,27,7,325.0740740740741,25,0.2592592592592592,Beauty,2,0,2,New Customer,2
322,1,12639.65,12639.65,2024-12-21,2024-12-21,1,5,192,192,0.0052083333333333,34,11,296.5,29,0.3235294117647059,Books,1,0,0,At Risk,0
323,10,848794.04,84879.40400000001,2025-03-30,2024-02-15,10,20,93,502,0.0199203187250996,41,14,307.609756097561,33,0.3414634146341463,Beauty,3,0,1,High Value,1
324,8,1089053.95,136131.74375,2025-05-18,2024-01-25,8,23,44,523,0.0152963671128107,31,9,352.96774193548384,25,0.2903225806451613,Grocery,3,0,3,Loyal,3
325,9,972738.59,108082.06555555556,2025-06-25,2024-03-13,7,27,6,475,0.0189473684210526,27,11,333.22222222222223,25,0.4074074074074074,Sports,4,1,2,New Customer,2
326,5,578636.87,115727.374,2025-03-14,2024-08-09,5,12,109,326,0.0153374233128834,30,14,375.3333333333333,23,0.4666666666666667,Books,2,0,2,New Customer,2
327,8,893575.79,111696.97375,2025-05-11,2024-03-18,8,24,51,470,0.0170212765957446,28,7,319.0357142857143,25,0.25,Fashion,4,0,2,New Customer,2
328,8,1396704.85,174588.10624999998,2025-03-26,2024-02-18,7,25,97,499,0.0160320641282565,18,7,276.8888888888889,14,0.3888888888888889,Sports,3,0,3,Loyal,3
329,12,2071511.2,172625.93333333332,2025-05-24,2024-02-06,12,42,38,511,0.0234833659491193,30,10,292.2333333333333,26,0.3333333333333333,Beauty,3,0,1,High Value,1
330,6,315381.61,52563.60166666666,2025-06-30,2024-02-11,6,11,1,506,0.0118577075098814,27,6,294.2962962962963,25,0.2222222222222222,Toys,2,1,2,New Customer,2
331,11,1364017.63,124001.60272727272,2025-05-17,2024-01-08,10,34,45,540,0.0203703703703703,31,10,298.83870967741933,28,0.3225806451612903,Toys,3,0,1,High Value,1
332,8,567171.61,70896.45125,2025-06-23,2024-03-08,8,20,8,480,0.0166666666666666,35,7,259.8857142857143,29,0.2,Fashion,2,1,2,New Customer,2
333,15,2413691.21,160912.74733333333,2025-06-18,2024-01-06,13,47,13,542,0.0276752767527675,29,9,326.9655172413793,25,0.3103448275862069,Beauty,4,1,1,High Value,1
334,7,744086.97,106298.13857142856,2025-06-20,2024-03-06,7,21,11,482,0.0145228215767634,24,7,327.9583333333333,20,0.2916666666666667,Toys,2,1,2,New Customer,2
335,6,924149.51,154024.9183333333,2025-06-17,2024-01-17,6,21,14,531,0.0112994350282485,32,10,291.15625,28,0.3125,Sports,2,1,3,Loyal,3
336,12,2013055.47,167754.6225,2025-03-30,2024-01-17,12,36,93,531,0.0225988700564971,32,13,304.5625,22,0.40625,Books,3,0,1,High Value,1
337,7,695689.0,99384.14285714286,2025-02-01,2024-01-08,6,18,150,540,0.0129629629629629,24,7,362.75,20,0.2916666666666667,Fashion,2,0,2,New Customer,2
338,8,1097754.42,137219.3025,2025-05-20,2024-02-22,7,29,42,495,0.0161616161616161,27,15,259.1111111111111,26,0.5555555555555556,Beauty,5,0,3,Loyal,3
339,7,631450.46,90207.20857142856,2025-06-19,2024-02-10,7,17,12,507,0.0138067061143984,32,12,288.59375,27,0.375,Fashion,3,1,2,New Customer,2
340,9,468255.99,52028.44333333333,2025-06-17,2024-02-20,9,16,14,497,0.0181086519114688,24,7,357.9583333333333,20,0.2916666666666667,Electronics,2,1,2,New Customer,2
341,7,885564.2100000001,126509.17285714288,2025-06-29,2024-06-22,7,25,2,374,0.0187165775401069,33,13,306.54545454545456,27,0.3939393939393939,Fashion,3,1,3,Loyal,3
342,5,736256.96,147251.392,2024-12-04,2024-03-15,5,13,209,473,0.0105708245243128,37,10,320.6216216216216,32,0.2702702702702703,Sports,2,0,0,At Risk,0
343,7,800189.52,114312.78857142858,2025-02-14,2024-01-09,7,23,137,539,0.0129870129870129,28,11,303.6428571428572,25,0.3928571428571428,Toys,3,0,2,New Customer,2
344,11,1684820.87,153165.53363636366,2025-04-08,2024-01-01,11,40,84,547,0.0201096892138939,36,6,313.19444444444446,35,0.1666666666666666,Beauty,4,0,1,High Value,1
345,11,987787.68,89798.87999999999,2025-06-25,2024-01-07,11,31,6,541,0.0203327171903881,43,13,242.62790697674416,33,0.3023255813953488,Books,4,1,1,High Value,1
346,6,565865.18,94310.86333333334,2024-12-08,2024-01-02,6,15,205,546,0.0109890109890109,28,10,306.75,26,0.3571428571428571,Books,2,0,0,At Risk,0
347,3,174336.25,58112.083333333336,2025-03-31,2024-05-06,3,11,92,421,0.007125890736342,33,10,387.3636363636364,26,0.303030303030303,Beauty,1,0,2,New Customer,2
348,5,915538.42,183107.684,2025-05-30,2024-04-13,5,17,32,444,0.0112612612612612,36,14,287.05555555555554,30,0.3888888888888889,Toys,1,0,3,Loyal,3
349,5,645433.2,129086.63999999998,2025-06-01,2024-05-12,5,13,30,415,0.0120481927710843,34,9,324.47058823529414,29,0.2647058823529412,Toys,2,1,2,New Customer,2
350,8,840713.24,105089.155,2025-05-01,2024-02-13,8,22,61,504,0.0158730158730158,32,9,287.1875,29,0.28125,Beauty,2,0,2,New Customer,2
351,8,1194649.83,149331.22875,2025-05-19,2024-01-20,8,27,43,528,0.0151515151515151,28,15,270.9642857142857,26,0.5357142857142857,Beauty,3,0,3,Loyal,3
352,9,1019886.74,113320.74888888888,2025-06-25,2024-02-27,9,23,6,490,0.0183673469387755,27,11,269.55555555555554,25,0.4074074074074074,Home,2,1,1,High Value,1
353,5,832070.2,166414.03999999998,2025-06-28,2024-01-29,5,13,3,519,0.0096339113680154,25,10,243.68,20,0.4,Grocery,2,1,3,Loyal,3
354,7,868389.8999999999,124055.69999999998,2025-06-09,2024-02-14,7,22,22,503,0.0139165009940357,37,14,333.7027027027027,31,0.3783783783783784,Books,2,1,3,Loyal,3
355,9,1300984.72,144553.85777777777,2025-04-07,2024-01-22,9,28,85,526,0.0171102661596958,32,7,303.90625,31,0.21875,Electronics,3,0,1,High Value,1
356,9,1007296.24,111921.80444444444,2025-06-05,2024-01-13,9,31,26,535,0.016822429906542,27,11,288.44444444444446,24,0.4074074074074074,Sports,4,1,1,High Value,1
357,5,154450.86,30890.172,2025-04-06,2024-02-09,5,11,86,508,0.0098425196850393,28,7,321.1428571428572,24,0.25,Books,2,0,2,New Customer,2
358,13,1707780.08,131367.69846153847,2025-06-28,2024-02-07,12,38,3,510,0.0254901960784313,35,12,304.45714285714286,32,0.3428571428571428,Beauty,4,1,1,High Value,1
359,2,151308.52000000002,75654.26000000001,2024-11-16,2024-06-08,2,6,227,388,0.0051546391752577,21,9,238.33333333333331,21,0.4285714285714285,Home,1,0,0,At Risk,0
360,7,1183045.1,169006.44285714286,2025-06-03,2024-03-07,6,22,28,481,0.0145530145530145,39,18,276.3076923076923,30,0.4615384615384615,Fashion,3,1,3,Loyal,3
361,8,930569.94,116321.2425,2025-04-08,2024-02-23,8,24,84,494,0.0161943319838056,25,6,376.24,23,0.24,Sports,2,0,3,Loyal,3
362,10,1491116.79,149111.679,2025-05-30,2024-01-02,10,32,32,546,0.0183150183150183,32,13,319.03125,27,0.40625,Beauty,3,0,1,High Value,1
363,3,589447.1799999999,196482.3933333333,2025-06-01,2024-01-18,3,12,30,530,0.0056603773584905,24,6,315.7083333333333,21,0.25,Toys,1,1,3,Loyal,3
364,8,958376.26,119797.0325,2025-05-13,2024-04-06,8,26,49,451,0.0177383592017738,38,13,303.7631578947368,32,0.3421052631578947,Books,3,0,3,Loyal,3
365,6,526611.17,87768.52833333334,2025-04-03,2024-04-02,6,23,89,455,0.0131868131868131,39,15,267.6923076923077,33,0.3846153846153846,Books,4,0,2,New Customer,2
366,4,943894.03,235973.5075,2025-04-26,2024-06-29,4,16,66,367,0.0108991825613079,28,10,300.9642857142857,26,0.3571428571428571,Grocery,2,0,3,Loyal,3
367,5,745238.3400000001,149047.668,2025-04-12,2024-04-17,5,16,80,440,0.0113636363636363,22,7,295.5,19,0.3181818181818182,Fashion,2,0,3,Loyal,3
368,6,748671.34,124778.55666666666,2025-05-11,2024-02-14,6,16,51,503,0.0119284294234592,30,13,270.2333333333333,24,0.4333333333333333,Fashion,2,0,2,New Customer,2
369,6,477029.75,79504.95833333333,2025-06-07,2024-02-19,6,17,24,498,0.0120481927710843,30,11,264.43333333333334,28,0.3666666666666666,Books,2,1,2,New Customer,2
370,8,1869156.22,233644.52750000003,2025-06-16,2024-02-03,8,35,15,514,0.0155642023346303,24,6,335.875,21,0.25,Sports,2,1,3,Loyal,3
371,5,552991.96,110598.392,2025-03-20,2024-01-12,5,19,103,536,0.0093283582089552,32,13,275.0625,25,0.40625,Sports,2,0,2,New Customer,2
372,8,1105023.93,138127.99125,2025-01-21,2024-02-25,7,28,161,492,0.016260162601626,34,11,324.7058823529412,31,0.3235294117647059,Grocery,3,0,3,Loyal,3
373,3,227841.18,75947.06000000001,2025-02-17,2024-07-16,3,8,134,350,0.0085714285714285,26,8,320.53846153846155,23,0.3076923076923077,Fashion,1,0,0,At Risk,0
374,11,1169298.75,106299.88636363635,2025-05-15,2024-01-15,11,34,47,533,0.0206378986866791,27,8,339.8888888888889,24,0.2962962962962963,Beauty,3,0,1,High Value,1
375,9,568929.97,63214.44111111111,2025-06-08,2024-01-17,9,24,23,531,0.0169491525423728,29,9,338.1034482758621,24,0.3103448275862069,Home,4,1,2,New Customer,2
376,5,667938.87,133587.774,2025-04-06,2024-02-15,4,17,86,502,0.0099601593625498,21,5,302.3333333333333,21,0.238095238095238,Beauty,2,0,3,Loyal,3
377,8,1196853.64,149606.70500000002,2025-06-16,2024-04-04,8,29,15,453,0.0176600441501103,27,6,344.0,24,0.2222222222222222,Electronics,2,1,3,Loyal,3
378,2,37474.02,18737.01,2024-05-27,2024-01-01,2,5,400,547,0.0036563071297989,24,9,237.79166666666663,22,0.375,Electronics,1,0,0,At Risk,0
379,6,520501.57,86750.26166666667,2025-05-01,2024-03-28,5,16,61,460,0.0130434782608695,27,8,312.0,22,0.2962962962962963,Books,3,0,2,New Customer,2
380,3,108503.99,36167.996666666666,2025-05-10,2024-08-21,3,8,52,314,0.0095541401273885,28,13,313.17857142857144,23,0.4642857142857143,Fashion,2,0,2,New Customer,2
381,4,389824.76,97456.19,2025-05-07,2024-07-08,3,10,55,358,0.0111731843575419,32,9,270.625,28,0.28125,Grocery,2,0,2,New Customer,2
382,2,122248.67,61124.335,2025-06-20,2024-01-17,2,8,11,531,0.0037664783427495,37,10,313.86486486486484,30,0.2702702702702703,Toys,1,1,2,New Customer,2
383,6,542251.72,90375.28666666668,2025-04-26,2024-01-01,6,14,66,547,0.0109689213893967,23,8,281.8260869565217,18,0.3478260869565217,Beauty,2,0,2,New Customer,2
384,5,841202.5700000001,168240.51400000002,2025-05-09,2024-07-14,5,17,53,352,0.0142045454545454,29,13,279.2413793103448,26,0.4482758620689655,Grocery,2,0,3,Loyal,3
385,11,1510238.58,137294.41636363638,2025-06-15,2024-01-28,10,40,16,520,0.0211538461538461,27,11,312.1111111111111,23,0.4074074074074074,Fashion,5,1,1,High Value,1
386,7,526973.65,75281.95,2025-04-12,2024-02-20,6,16,80,497,0.0140845070422535,31,7,321.7741935483871,27,0.2258064516129032,Fashion,2,0,2,New Customer,2
387,8,1063014.09,132876.76125,2025-04-29,2024-02-07,8,28,63,510,0.0156862745098039,17,8,332.47058823529414,15,0.4705882352941176,Beauty,2,0,3,Loyal,3
388,13,2621808.04,201677.54153846155,2025-05-10,2024-03-20,12,47,52,468,0.0277777777777777,32,5,314.21875,27,0.15625,Beauty,3,0,1,High Value,1
389,4,651148.28,162787.07,2025-02-21,2024-02-04,4,13,130,513,0.0077972709551656,32,13,272.40625,25,0.40625,Electronics,2,0,3,Loyal,3
390,10,807142.47,80714.247,2025-05-23,2024-01-20,8,30,39,528,0.0189393939393939,32,11,253.8125,27,0.34375,Grocery,3,0,2,New Customer,2
391,10,1374658.74,137465.874,2025-04-19,2024-01-09,10,30,73,539,0.0185528756957328,27,9,287.48148148148147,22,0.3333333333333333,Beauty,2,0,1,High Value,1
392,9,1035522.75,115058.08333333331,2025-06-19,2024-04-11,9,26,12,446,0.0201793721973094,27,11,257.037037037037,24,0.4074074074074074,Grocery,3,1,1,High Value,1
393,11,1097412.99,99764.81727272728,2025-06-19,2024-03-12,11,38,12,476,0.0231092436974789,31,7,320.48387096774195,27,0.2258064516129032,Fashion,4,1,1,High Value,1
394,10,1128921.58,112892.158,2025-06-27,2024-01-27,9,30,4,521,0.019193857965451,27,6,340.7407407407408,25,0.2222222222222222,Beauty,4,1,1,High Value,1
395,6,390434.17,65072.36166666666,2025-04-10,2024-03-18,6,12,82,470,0.0127659574468085,29,9,297.2413793103448,25,0.3103448275862069,Electronics,2,0,2,New Customer,2
396,8,856043.02,107005.3775,2025-05-16,2024-05-28,7,20,46,399,0.0200501253132832,28,9,289.4642857142857,24,0.3214285714285714,Sports,3,0,2,New Customer,2
397,5,525670.17,105134.034,2025-02-20,2024-06-04,5,14,131,392,0.0127551020408163,29,8,310.1034482758621,25,0.2758620689655172,Toys,1,0,2,New Customer,2
398,6,907459.44,151243.24,2025-06-23,2024-05-10,6,16,8,417,0.014388489208633,28,10,316.4642857142857,27,0.3571428571428571,Beauty,2,1,3,Loyal,3
399,8,1048905.44,131113.18,2025-03-16,2024-03-28,8,25,107,460,0.017391304347826,33,9,305.09090909090907,27,0.2727272727272727,Grocery,2,0,3,Loyal,3
400,8,659328.67,82416.08375,2025-06-07,2024-02-16,8,24,24,501,0.0159680638722554,31,14,320.0967741935484,25,0.4516129032258064,Books,2,1,2,New Customer,2
401,12,1481017.04,123418.08666666668,2025-06-05,2024-01-16,10,42,26,532,0.0225563909774436,26,6,247.07692307692307,24,0.2307692307692307,Books,3,1,1,High Value,1
402,9,775576.79,86175.19888888889,2025-06-25,2024-01-24,8,26,6,524,0.0171755725190839,29,8,293.51724137931035,26,0.2758620689655172,Toys,3,1,2,New Customer,2
403,6,896328.38,149388.06333333332,2025-06-03,2024-03-24,6,17,28,464,0.0129310344827586,20,11,292.1,19,0.55,Grocery,1,1,3,Loyal,3
404,6,702206.98,117034.49666666666,2025-05-21,2024-01-05,6,25,41,543,0.011049723756906,18,8,248.33333333333331,16,0.4444444444444444,Sports,3,0,2,New Customer,2
405,4,318383.7,79595.925,2025-04-30,2024-03-27,4,6,62,461,0.0086767895878524,28,5,245.42857142857144,23,0.1785714285714285,Beauty,2,0,2,New Customer,2
406,5,879551.77,175910.354,2025-05-30,2024-01-27,5,16,32,521,0.0095969289827255,39,10,272.6666666666667,33,0.2564102564102564,Beauty,2,0,3,Loyal,3
407,9,1326617.51,147401.94555555555,2025-05-29,2024-01-20,9,29,33,528,0.0170454545454545,25,9,334.8,22,0.36,Books,4,0,1,High Value,1
408,7,590439.78,84348.54000000001,2025-05-31,2024-03-05,7,17,31,483,0.0144927536231884,30,6,314.7333333333333,27,0.2,Grocery,4,0,2,New Customer,2
409,8,1080221.33,135027.66625,2025-06-08,2024-05-03,8,24,23,424,0.0188679245283018,37,16,296.2972972972973,31,0.4324324324324324,Books,3,1,3,Loyal,3
410,8,1074052.81,134256.60125,2025-05-30,2024-01-03,8,25,32,545,0.0146788990825688,38,12,312.55263157894734,33,0.3157894736842105,Fashion,3,0,3,Loyal,3
411,9,1114263.42,123807.04666666666,2025-06-20,2024-01-24,9,25,11,524,0.0171755725190839,33,8,281.3030303030303,27,0.2424242424242424,Beauty,4,1,1,High Value,1
412,8,874451.5599999999,109306.445,2025-06-22,2024-05-09,8,24,9,418,0.0191387559808612,32,9,260.34375,28,0.28125,Toys,3,1,2,New Customer,2
413,13,1765937.66,135841.35846153845,2025-06-27,2024-01-30,13,38,4,518,0.025096525096525,21,12,249.14285714285717,19,0.5714285714285714,Books,4,1,1,High Value,1
414,6,510168.74,85028.12333333334,2025-06-25,2024-03-23,5,14,6,465,0.0129032258064516,26,9,308.0,23,0.3461538461538461,Fashion,3,1,2,New Customer,2
415,10,883343.35,88334.33499999999,2025-03-02,2024-01-11,10,28,121,537,0.0186219739292365,23,10,291.7826086956522,20,0.4347826086956521,Books,3,0,1,High Value,1
416,6,668008.56,111334.76,2024-09-06,2024-02-01,6,22,298,516,0.0116279069767441,29,12,357.13793103448273,22,0.4137931034482758,Books,3,0,0,At Risk,0
417,8,849781.5,106222.6875,2025-06-22,2024-06-08,8,21,9,388,0.0206185567010309,35,15,313.8,30,0.4285714285714285,Beauty,4,1,2,New Customer,2
418,4,475555.02,118888.755,2025-06-19,2024-08-14,4,13,12,321,0.0124610591900311,29,15,280.0689655172414,28,0.5172413793103449,Toys,2,1,2,New Customer,2
419,7,950789.71,135827.10142857142,2025-03-04,2024-01-27,7,19,119,521,0.0134357005758157,31,9,355.258064516129,28,0.2903225806451613,Beauty,2,0,3,Loyal,3
420,10,1362281.08,136228.108,2025-03-08,2024-02-15,10,27,115,502,0.0199203187250996,24,10,322.2083333333333,22,0.4166666666666667,Sports,3,0,1,High Value,1
421,14,1051855.88,75132.56285714285,2025-06-30,2024-03-24,14,43,1,464,0.0301724137931034,24,14,268.875,20,0.5833333333333334,Books,4,1,1,High Value,1
422,7,752867.72,107552.53142857144,2025-05-31,2024-01-04,7,17,31,544,0.0128676470588235,32,13,290.78125,28,0.40625,Books,4,0,2,New Customer,2
423,8,1023206.95,127900.86875,2025-06-17,2024-02-11,8,24,14,506,0.0158102766798418,35,14,299.2857142857143,29,0.4,Sports,3,1,3,Loyal,3
