user_id,product_id,viewed,carted,time_spent_sec,date
560,P003,1,1,525,2025-02-16
183,P031,1,0,452,2024-12-08
501,P075,1,0,36,2024-01-28
221,P069,1,0,531,2024-01-20
225,P091,1,0,314,2025-01-16
467,P012,1,1,48,2024-02-15
167,P009,1,1,166,2024-11-07
139,P091,1,0,34,2024-03-30
330,P006,1,0,540,2024-09-25
598,P055,1,0,444,2025-04-26
373,P058,1,1,206,2024-07-07
489,P009,1,0,591,2025-05-04
542,P002,1,0,141,2024-01-22
244,P025,1,1,328,2025-05-22
231,P028,1,1,219,2024-11-10
257,P017,1,0,54,2025-02-25
285,P009,1,0,31,2024-10-28
532,P051,1,0,77,2024-01-13
423,P038,1,0,214,2024-05-04
221,P044,1,0,351,2025-04-11
393,P039,1,0,58,2025-04-28
490,P019,1,1,140,2024-08-25
406,P046,1,0,485,2024-05-13
437,P011,1,0,396,2024-03-19
464,P067,1,1,582,2025-05-23
467,P071,1,0,512,2025-03-09
344,P095,1,0,389,2024-03-06
212,P065,1,0,485,2024-03-19
166,P028,1,1,559,2024-03-27
373,P074,1,0,477,2024-06-13
122,P036,1,1,497,2024-08-18
120,P036,1,0,129,2024-09-15
264,P044,1,1,523,2025-02-23
576,P066,1,0,477,2024-08-16
244,P015,1,1,578,2024-02-01
356,P075,1,1,422,2024-11-15
473,P087,1,0,263,2024-04-19
279,P063,1,0,532,2024-12-05
418,P025,1,1,118,2024-11-29
223,P085,1,0,153,2024-02-03
286,P036,1,0,205,2024-08-29
399,P024,1,0,93,2024-11-19
229,P004,1,0,243,2025-06-12
261,P054,1,0,18,2024-05-23
128,P095,1,0,86,2024-12-29
201,P059,1,1,295,2024-07-09
129,P088,1,0,377,2024-12-22
469,P044,1,0,337,2024-09-30
245,P098,1,0,470,2025-06-12
463,P076,1,1,433,2025-04-11
340,P090,1,1,548,2024-06-17
430,P092,1,1,148,2024-04-18
491,P005,1,1,49,2025-04-11
500,P018,1,1,19,2024-10-10
112,P099,1,1,327,2025-05-21
490,P009,1,0,187,2024-10-29
307,P014,1,1,464,2025-01-10
443,P063,1,1,25,2024-10-13
149,P003,1,1,328,2025-03-13
310,P062,1,0,544,2025-03-04
232,P035,1,0,453,2024-05-09
495,P038,1,0,519,2024-03-01
457,P034,1,1,571,2025-02-28
341,P011,1,0,26,2024-04-30
358,P060,1,0,24,2024-08-24
225,P021,1,0,484,2024-02-18
455,P037,1,1,310,2024-08-17
503,P097,1,0,484,2024-09-07
169,P040,1,0,443,2025-06-26
390,P079,1,0,272,2024-03-02
487,P028,1,1,68,2024-09-24
509,P030,1,1,113,2025-04-20
327,P080,1,1,522,2024-05-26
234,P052,1,1,174,2024-10-17
340,P003,1,0,550,2024-05-04
154,P088,1,0,70,2024-04-05
362,P055,1,0,260,2024-05-19
227,P011,1,0,375,2025-01-23
518,P048,1,0,532,2024-05-07
186,P060,1,0,92,2025-05-01
130,P003,1,0,287,2024-09-04
563,P098,1,0,287,2024-07-21
474,P020,1,0,400,2025-04-25
252,P004,1,1,348,2024-08-03
295,P018,1,0,103,2024-06-07
206,P016,1,0,354,2024-09-21
156,P082,1,0,126,2024-01-28
428,P018,1,0,398,2024-01-12
351,P014,1,0,421,2024-07-27
128,P005,1,0,141,2024-06-29
139,P087,1,0,281,2024-06-16
432,P055,1,0,260,2025-01-09
518,P026,1,1,281,2024-05-19
262,P100,1,0,132,2024-05-06
527,P053,1,0,330,2024-11-14
239,P095,1,0,433,2024-03-28
374,P036,1,0,332,2024-08-02
325,P098,1,0,558,2024-06-06
306,P068,1,0,387,2024-03-02
374,P014,1,0,328,2024-02-02
194,P025,1,0,209,2024-12-21
385,P048,1,1,245,2024-12-22
362,P008,1,1,221,2024-12-07
549,P083,1,0,530,2025-06-14
116,P044,1,0,517,2024-11-19
124,P064,1,1,530,2024-03-31
400,P088,1,1,471,2024-08-04
285,P034,1,0,144,2025-01-01
193,P036,1,1,494,2025-05-19
351,P062,1,0,302,2024-10-07
390,P050,1,0,261,2024-02-04
257,P055,1,0,64,2024-02-19
323,P002,1,0,591,2025-06-28
548,P066,1,0,409,2024-10-31
380,P056,1,0,478,2025-01-07
513,P047,1,0,518,2025-04-18
404,P030,1,1,370,2024-10-24
435,P049,1,0,113,2024-05-23
163,P003,1,0,34,2025-04-24
181,P047,1,0,372,2024-07-21
409,P056,1,0,104,2025-03-20
131,P074,1,1,237,2024-05-24
532,P081,1,1,268,2025-04-24
116,P057,1,1,156,2025-02-10
588,P018,1,0,116,2025-05-03
252,P026,1,0,413,2024-02-28
212,P017,1,0,70,2024-08-24
484,P088,1,1,314,2024-09-09
446,P082,1,1,530,2025-06-27
233,P035,1,0,480,2025-01-01
180,P088,1,0,447,2024-04-02
503,P064,1,1,280,2025-02-28
472,P034,1,0,323,2024-12-28
465,P080,1,0,477,2025-06-03
549,P015,1,0,469,2024-07-16
472,P014,1,0,304,2024-05-27
325,P094,1,0,551,2024-08-22
168,P019,1,1,296,2024-01-25
183,P028,1,1,223,2025-02-07
542,P086,1,0,497,2025-01-31
153,P060,1,0,287,2024-02-01
493,P086,1,0,51,2024-10-11
473,P050,1,0,385,2024-04-11
142,P021,1,1,396,2024-08-24
359,P011,1,0,26,2024-12-24
104,P018,1,1,144,2025-06-28
468,P078,1,0,48,2025-05-03
497,P084,1,0,356,2024-12-31
187,P068,1,1,148,2025-03-28
500,P054,1,0,503,2024-10-06
194,P027,1,1,225,2024-11-21
458,P034,1,0,244,2025-04-12
200,P094,1,0,461,2025-06-16
594,P028,1,1,438,2024-07-10
141,P045,1,0,52,2024-01-13
171,P049,1,0,511,2025-03-27
488,P022,1,0,273,2024-07-17
558,P081,1,1,267,2025-06-18
298,P073,1,1,401,2024-12-17
211,P064,1,0,379,2024-12-31
344,P032,1,0,36,2024-12-30
193,P001,1,1,591,2024-07-18
134,P072,1,0,237,2024-02-01
441,P073,1,0,62,2025-05-02
419,P027,1,0,488,2025-04-05
536,P030,1,0,143,2025-05-02
199,P036,1,0,328,2025-06-13
275,P007,1,0,474,2025-01-17
411,P082,1,1,37,2025-06-22
177,P053,1,1,28,2024-01-01
412,P008,1,0,164,2024-06-25
115,P072,1,1,499,2024-03-28
547,P021,1,0,544,2024-10-12
278,P024,1,0,341,2025-02-27
496,P005,1,0,250,2024-08-02
139,P042,1,1,538,2025-04-20
585,P045,1,0,481,2025-01-04
329,P080,1,0,212,2024-06-20
201,P002,1,1,548,2024-02-28
507,P056,1,0,299,2024-03-09
339,P044,1,0,183,2024-10-13
163,P029,1,0,58,2025-03-30
363,P081,1,1,443,2025-05-20
433,P045,1,1,506,2024-11-28
275,P088,1,1,356,2024-01-06
401,P044,1,1,109,2024-11-06
272,P006,1,0,458,2024-06-29
562,P032,1,0,432,2024-10-25
447,P051,1,0,466,2024-07-01
357,P055,1,0,116,2024-05-07
248,P099,1,1,147,2024-02-10
258,P029,1,1,576,2024-10-03
492,P085,1,0,57,2024-09-22
565,P052,1,0,118,2025-05-13
549,P050,1,0,208,2024-10-29
410,P026,1,1,303,2024-04-19
318,P092,1,0,469,2024-09-19
596,P005,1,0,579,2025-03-05
389,P066,1,1,378,2025-06-29
262,P058,1,0,87,2024-03-29
128,P051,1,1,457,2025-04-13
429,P020,1,0,306,2024-04-03
359,P058,1,1,251,2025-04-05
376,P079,1,0,231,2025-04-10
343,P007,1,0,173,2024-10-12
395,P028,1,0,451,2024-09-29
283,P087,1,1,544,2024-05-30
575,P034,1,0,459,2024-01-15
239,P057,1,0,309,2024-02-10
348,P081,1,1,215,2025-02-02
277,P009,1,1,467,2025-01-17
302,P075,1,0,452,2024-05-22
488,P007,1,0,172,2025-04-25
588,P027,1,0,518,2024-04-30
173,P047,1,0,505,2024-07-08
138,P020,1,0,14,2024-01-28
383,P100,1,0,478,2025-06-02
542,P074,1,0,127,2025-01-11
220,P019,1,1,322,2024-07-04
275,P100,1,0,399,2024-01-21
104,P075,1,1,10,2024-12-07
570,P063,1,1,227,2025-02-21
435,P078,1,0,220,2024-02-01
204,P035,1,0,261,2025-02-19
274,P084,1,0,138,2025-06-11
266,P056,1,1,558,2024-09-30
416,P087,1,1,464,2025-03-27
518,P004,1,1,520,2024-02-14
319,P006,1,0,520,2024-10-05
581,P049,1,0,294,2024-09-02
227,P057,1,0,62,2024-10-11
476,P076,1,0,509,2024-11-12
557,P037,1,0,406,2025-03-24
143,P085,1,1,400,2024-09-01
358,P090,1,0,457,2024-07-09
548,P011,1,0,499,2025-05-16
510,P039,1,0,342,2024-09-18
598,P048,1,1,457,2025-03-15
163,P068,1,0,307,2025-05-26
258,P009,1,0,184,2025-05-15
360,P047,1,0,75,2024-09-13
156,P093,1,1,525,2025-05-27
341,P023,1,0,222,2024-09-21
452,P074,1,0,94,2024-06-13
170,P027,1,1,234,2025-06-20
560,P021,1,0,331,2024-01-25
108,P060,1,1,135,2024-08-04
541,P018,1,1,16,2024-10-23
468,P035,1,1,274,2024-12-25
315,P059,1,0,82,2025-01-07
525,P086,1,0,123,2025-04-20
433,P090,1,0,409,2024-01-08
252,P041,1,0,571,2024-08-24
396,P011,1,0,421,2024-11-13
290,P057,1,1,420,2025-05-18
572,P086,1,0,419,2025-01-16
519,P061,1,1,453,2025-01-29
306,P033,1,0,413,2024-02-17
388,P046,1,0,18,2025-05-27
444,P095,1,0,153,2025-03-22
260,P043,1,0,199,2024-03-13
352,P047,1,0,304,2025-06-15
354,P068,1,0,581,2025-05-28
350,P019,1,0,379,2024-11-02
480,P036,1,0,180,2024-01-06
321,P010,1,1,577,2025-01-05
455,P006,1,0,184,2025-04-23
502,P087,1,0,548,2025-03-18
502,P088,1,0,45,2024-03-04
295,P062,1,0,322,2025-02-28
541,P056,1,0,48,2024-09-08
184,P012,1,0,263,2024-02-26
200,P012,1,1,204,2024-09-01
224,P003,1,0,121,2024-04-24
511,P066,1,0,31,2025-02-14
282,P033,1,1,554,2024-11-27
276,P067,1,0,337,2025-01-15
169,P090,1,0,374,2024-06-06
392,P051,1,0,361,2024-03-17
242,P025,1,0,478,2024-09-16
278,P059,1,1,545,2024-08-04
263,P010,1,0,595,2024-07-23
433,P065,1,0,101,2024-09-04
269,P045,1,0,444,2025-03-18
599,P032,1,1,218,2024-12-29
464,P096,1,1,457,2024-09-13
135,P060,1,1,556,2024-05-24
268,P088,1,0,57,2024-05-05
408,P079,1,1,123,2025-03-18
167,P034,1,0,323,2025-04-26
316,P091,1,0,210,2025-02-06
511,P088,1,1,300,2024-05-20
321,P068,1,0,129,2025-05-11
595,P076,1,0,205,2025-03-20
347,P073,1,1,59,2024-04-02
517,P001,1,0,516,2024-03-19
411,P098,1,0,330,2024-05-10
529,P002,1,0,562,2025-04-10
182,P013,1,0,137,2025-01-09
427,P010,1,1,52,2024-10-07
561,P046,1,1,401,2024-06-24
524,P040,1,1,287,2025-03-03
453,P024,1,0,46,2024-04-06
301,P044,1,0,427,2024-08-10
424,P031,1,1,227,2024-12-27
119,P067,1,0,304,2024-07-12
475,P017,1,0,141,2024-11-26
224,P087,1,1,103,2024-10-10
108,P031,1,0,516,2024-11-17
261,P077,1,1,300,2024-03-08
445,P036,1,0,72,2024-05-24
553,P037,1,1,314,2024-07-13
486,P045,1,0,509,2024-10-13
289,P002,1,1,227,2024-09-09
583,P024,1,1,65,2025-04-21
113,P018,1,0,286,2024-01-05
255,P026,1,0,34,2024-01-13
340,P062,1,0,580,2024-06-27
221,P087,1,0,257,2024-05-12
488,P063,1,0,235,2025-05-16
324,P046,1,0,273,2025-03-27
304,P009,1,0,140,2025-03-30
283,P061,1,0,355,2024-11-24
259,P072,1,0,305,2025-04-24
581,P013,1,0,408,2025-02-20
320,P014,1,0,262,2024-08-10
509,P099,1,1,140,2024-09-29
192,P060,1,1,62,2024-05-22
593,P009,1,0,70,2024-04-10
207,P033,1,0,265,2024-02-21
324,P021,1,0,562,2024-12-04
359,P024,1,0,467,2025-04-29
197,P028,1,1,588,2024-03-12
526,P017,1,1,54,2024-08-14
331,P015,1,1,122,2024-05-31
327,P045,1,1,258,2025-01-06
262,P060,1,1,99,2024-10-21
511,P024,1,0,101,2025-03-07
582,P087,1,0,191,2024-02-04
527,P091,1,0,343,2024-03-31
124,P001,1,1,292,2024-09-14
198,P051,1,0,230,2025-02-05
237,P038,1,0,225,2024-06-13
484,P100,1,1,438,2024-04-05
230,P019,1,0,17,2024-02-27
338,P081,1,0,179,2025-03-28
304,P092,1,1,254,2024-11-22
181,P060,1,1,58,2025-06-03
563,P058,1,1,337,2025-05-08
155,P008,1,1,233,2024-07-11
377,P097,1,0,233,2024-02-10
108,P006,1,1,54,2024-03-02
441,P055,1,0,153,2024-12-16
364,P094,1,0,497,2025-04-01
553,P043,1,0,422,2025-01-13
383,P053,1,0,500,2024-06-18
384,P085,1,0,483,2024-01-29
224,P038,1,0,441,2024-08-09
213,P024,1,1,303,2025-01-22
282,P084,1,1,433,2025-06-25
246,P099,1,0,352,2024-10-30
484,P053,1,1,215,2024-12-06
162,P060,1,0,516,2024-07-27
261,P097,1,0,537,2025-01-10
156,P094,1,0,415,2025-01-30
284,P091,1,1,379,2025-02-22
268,P053,1,0,52,2024-08-22
462,P029,1,0,332,2024-06-06
194,P073,1,0,288,2025-06-12
232,P082,1,0,100,2024-01-09
389,P021,1,0,140,2024-11-29
148,P094,1,0,356,2024-12-27
346,P076,1,1,387,2024-07-21
333,P083,1,0,245,2025-05-11
304,P053,1,0,289,2024-03-12
246,P019,1,0,324,2024-08-07
130,P024,1,1,493,2024-02-17
380,P010,1,0,508,2024-06-07
192,P076,1,1,156,2024-05-04
109,P080,1,0,380,2024-06-01
260,P086,1,0,166,2024-06-19
411,P082,1,0,43,2024-03-30
467,P087,1,1,322,2025-02-07
560,P018,1,1,276,2024-01-27
336,P056,1,1,346,2024-07-21
409,P007,1,1,489,2024-08-05
438,P085,1,0,520,2025-02-16
335,P088,1,1,34,2024-02-21
587,P057,1,1,169,2024-11-14
256,P052,1,0,411,2025-01-21
412,P040,1,1,585,2024-08-15
321,P088,1,0,588,2024-11-12
208,P067,1,0,527,2024-06-11
550,P088,1,1,374,2024-01-17
372,P042,1,0,195,2024-12-08
504,P082,1,0,179,2025-05-03
506,P024,1,0,399,2024-05-29
208,P100,1,0,345,2025-04-03
477,P021,1,0,260,2024-11-07
468,P053,1,1,179,2025-04-29
593,P008,1,1,286,2025-04-23
191,P025,1,1,256,2024-09-16
427,P033,1,0,436,2025-02-11
154,P006,1,0,112,2024-11-01
407,P094,1,1,405,2024-03-30
380,P007,1,0,535,2025-02-09
187,P065,1,1,405,2025-06-16
457,P067,1,0,183,2024-10-05
598,P033,1,1,270,2024-01-20
487,P032,1,1,378,2024-03-26
367,P055,1,1,341,2025-03-03
510,P012,1,0,316,2024-10-06
125,P072,1,1,243,2024-08-28
545,P013,1,1,263,2024-01-29
163,P051,1,1,205,2024-10-01
341,P054,1,1,79,2024-05-18
431,P027,1,0,515,2024-09-10
424,P079,1,1,12,2024-04-03
498,P087,1,0,173,2024-01-29
140,P050,1,0,108,2025-05-28
492,P047,1,0,41,2024-01-07
422,P020,1,0,111,2025-01-07
178,P028,1,0,209,2024-09-05
517,P051,1,1,232,2024-03-09
250,P099,1,0,576,2024-06-30
141,P022,1,0,56,2024-07-06
226,P016,1,1,446,2025-05-10
196,P005,1,0,197,2024-12-22
410,P003,1,0,110,2025-04-12
349,P082,1,0,418,2024-01-15
104,P090,1,0,117,2024-03-22
588,P060,1,0,360,2024-08-05
521,P097,1,0,311,2024-11-12
372,P031,1,0,233,2025-06-06
566,P100,1,0,126,2025-01-16
568,P010,1,0,301,2025-05-19
256,P056,1,1,128,2024-04-26
339,P081,1,0,575,2025-04-08
106,P018,1,0,154,2025-06-29
596,P024,1,0,270,2024-02-24
124,P080,1,0,542,2024-01-10
541,P070,1,1,216,2024-10-16
422,P092,1,1,126,2024-07-02
529,P027,1,0,125,2025-01-24
442,P088,1,0,35,2025-01-18
541,P077,1,1,229,2024-07-01
236,P090,1,0,569,2024-08-27
172,P088,1,1,368,2024-07-10
465,P058,1,0,174,2025-01-04
176,P084,1,0,177,2024-03-31
213,P015,1,0,457,2025-04-23
389,P045,1,1,307,2024-06-18
371,P096,1,0,181,2025-01-30
353,P087,1,0,113,2024-03-26
306,P058,1,1,123,2024-04-25
512,P056,1,0,559,2025-02-25
478,P018,1,1,17,2024-07-02
264,P013,1,0,203,2025-06-03
304,P033,1,0,452,2025-03-29
220,P100,1,0,184,2024-06-24
121,P079,1,1,316,2024-03-26
348,P088,1,0,223,2024-01-24
245,P087,1,0,379,2024-07-21
140,P078,1,1,297,2024-03-17
132,P086,1,0,38,2025-04-03
266,P041,1,0,550,2024-09-22
357,P041,1,0,570,2024-10-25
312,P063,1,0,73,2024-08-26
501,P064,1,1,266,2025-03-22
332,P079,1,0,60,2024-01-08
387,P084,1,1,242,2024-01-25
434,P058,1,0,289,2024-10-28
526,P006,1,0,532,2024-08-25
265,P042,1,1,17,2024-03-27
355,P021,1,0,181,2025-04-10
429,P077,1,0,258,2024-05-20
381,P024,1,1,36,2024-04-30
534,P089,1,1,251,2024-05-13
106,P047,1,0,102,2024-06-10
133,P025,1,0,38,2025-03-13
559,P026,1,0,556,2024-02-01
138,P080,1,1,50,2025-01-07
116,P023,1,0,52,2025-02-14
262,P009,1,0,490,2024-10-06
539,P061,1,0,100,2025-04-16
126,P086,1,0,288,2024-12-26
581,P057,1,1,456,2025-06-06
385,P052,1,0,101,2024-06-16
558,P033,1,0,468,2024-01-26
258,P082,1,0,566,2024-03-23
582,P032,1,1,543,2024-05-03
396,P008,1,0,112,2024-10-07
521,P043,1,1,426,2025-05-26
508,P089,1,0,485,2025-03-25
314,P010,1,1,356,2024-05-12
238,P073,1,0,39,2024-04-08
348,P005,1,1,166,2024-04-06
331,P055,1,0,349,2024-03-17
578,P062,1,0,51,2024-05-12
553,P020,1,1,220,2024-01-05
229,P091,1,0,245,2024-11-08
332,P065,1,0,460,2025-04-16
437,P018,1,0,204,2024-06-01
131,P080,1,0,196,2025-06-28
238,P068,1,1,578,2025-04-30
502,P031,1,0,524,2025-05-25
190,P059,1,0,204,2024-08-08
422,P093,1,0,493,2024-01-17
184,P090,1,0,40,2024-09-05
395,P065,1,0,443,2024-07-19
466,P078,1,1,325,2025-01-28
247,P069,1,0,282,2024-05-18
447,P059,1,0,580,2024-08-26
264,P093,1,0,365,2024-05-14
464,P031,1,1,89,2025-03-02
439,P059,1,0,180,2024-06-08
343,P032,1,0,241,2024-08-28
539,P040,1,0,409,2024-06-10
129,P014,1,0,444,2024-07-18
226,P035,1,0,129,2024-09-25
454,P018,1,0,393,2025-02-11
454,P026,1,0,361,2024-06-30
598,P054,1,0,420,2024-06-24
510,P068,1,1,439,2024-07-05
555,P028,1,0,383,2025-04-15
117,P037,1,0,282,2025-01-07
286,P092,1,0,323,2024-07-27
239,P038,1,0,96,2024-03-20
154,P060,1,0,281,2024-09-28
251,P073,1,0,499,2024-10-22
186,P098,1,0,577,2025-06-28
468,P039,1,0,317,2025-01-22
222,P065,1,0,385,2024-03-17
183,P080,1,0,135,2025-02-21
240,P097,1,0,187,2024-09-14
439,P050,1,0,192,2025-05-28
327,P023,1,0,461,2024-07-28
266,P028,1,1,550,2025-05-22
292,P098,1,1,593,2024-05-01
285,P031,1,0,72,2025-04-20
262,P016,1,0,387,2024-03-18
509,P068,1,0,294,2025-05-06
553,P073,1,0,250,2024-02-19
274,P060,1,1,185,2024-09-23
267,P095,1,0,88,2024-01-27
471,P065,1,0,153,2024-09-14
308,P039,1,0,499,2025-01-28
582,P022,1,0,220,2024-02-18
519,P082,1,0,285,2025-03-01
107,P055,1,0,408,2024-04-26
472,P004,1,0,433,2024-09-05
484,P058,1,0,114,2024-05-30
510,P009,1,1,512,2024-02-07
298,P044,1,0,444,2024-03-20
535,P099,1,0,458,2024-03-26
280,P075,1,0,114,2024-04-20
562,P022,1,0,12,2024-05-22
473,P025,1,0,435,2024-02-15
101,P033,1,0,201,2025-05-07
185,P072,1,1,564,2025-03-01
505,P066,1,0,146,2024-04-25
574,P023,1,0,577,2025-02-04
555,P011,1,0,571,2024-10-29
173,P048,1,0,483,2025-02-08
491,P049,1,1,473,2025-06-01
549,P034,1,0,43,2024-03-04
432,P009,1,0,96,2024-10-11
530,P035,1,0,273,2025-02-05
108,P083,1,0,238,2025-05-15
187,P032,1,1,556,2025-03-09
135,P092,1,0,387,2024-06-22
366,P091,1,0,289,2025-04-12
600,P042,1,1,491,2025-03-23
210,P097,1,0,525,2024-06-23
404,P030,1,0,358,2024-11-17
356,P062,1,1,490,2024-08-01
300,P057,1,0,26,2025-04-25
260,P093,1,1,112,2024-02-11
289,P076,1,0,289,2024-04-15
263,P001,1,0,245,2024-02-27
600,P031,1,0,454,2024-01-27
548,P018,1,1,374,2025-02-23
417,P081,1,0,445,2024-01-16
538,P080,1,0,226,2024-12-31
258,P087,1,0,412,2024-01-18
565,P063,1,0,93,2024-06-24
145,P008,1,0,522,2024-10-24
167,P050,1,0,150,2025-01-23
260,P084,1,0,116,2025-06-23
112,P017,1,0,363,2024-10-27
132,P065,1,0,249,2024-11-25
308,P048,1,0,354,2024-06-10
511,P036,1,1,260,2025-04-26
496,P059,1,1,348,2024-02-08
522,P058,1,1,437,2025-01-06
497,P100,1,0,479,2024-08-16
349,P033,1,1,371,2024-06-07
270,P010,1,0,184,2024-12-04
581,P096,1,1,307,2025-03-05
335,P076,1,1,62,2024-03-25
438,P063,1,0,183,2024-06-10
537,P062,1,1,189,2024-10-07
389,P088,1,0,345,2024-06-14
208,P080,1,0,518,2024-09-17
448,P075,1,1,64,2024-05-25
131,P029,1,1,539,2024-12-13
238,P005,1,0,10,2024-03-01
387,P034,1,0,360,2024-03-25
582,P017,1,0,156,2025-02-28
389,P095,1,0,491,2024-11-23
214,P089,1,1,358,2024-03-11
463,P026,1,1,503,2025-01-19
462,P032,1,0,174,2024-10-18
314,P010,1,0,143,2025-03-20
483,P022,1,0,287,2024-03-01
362,P046,1,0,32,2025-02-11
505,P032,1,0,279,2025-02-21
140,P009,1,1,520,2025-06-22
354,P025,1,0,157,2025-06-17
192,P084,1,0,367,2024-07-12
438,P028,1,1,529,2024-02-12
247,P014,1,1,77,2025-05-07
144,P050,1,0,261,2024-07-26
525,P095,1,1,246,2024-03-03
359,P048,1,0,298,2024-03-29
371,P084,1,0,265,2025-03-05
435,P056,1,0,195,2024-01-17
423,P078,1,0,99,2024-08-15
342,P071,1,1,59,2024-06-11
451,P009,1,0,256,2025-03-01
349,P093,1,1,433,2025-05-25
582,P059,1,0,475,2024-09-02
537,P054,1,0,477,2025-01-21
260,P046,1,0,315,2024-12-04
417,P008,1,0,266,2025-05-31
157,P079,1,0,266,2024-07-25
284,P099,1,1,123,2024-04-20
562,P007,1,0,400,2024-07-28
394,P041,1,0,220,2024-08-28
522,P007,1,1,148,2024-07-15
454,P032,1,0,94,2024-07-29
287,P087,1,1,81,2024-11-14
599,P084,1,1,332,2024-12-10
483,P004,1,0,33,2024-05-26
293,P033,1,0,452,2024-05-21
510,P055,1,0,404,2025-03-26
245,P092,1,0,337,2024-05-06
483,P039,1,0,529,2025-05-03
324,P021,1,0,440,2024-10-19
388,P032,1,1,271,2024-05-19
333,P090,1,1,474,2024-09-12
128,P023,1,1,298,2024-02-24
324,P073,1,0,499,2024-06-21
277,P022,1,1,44,2024-06-10
218,P095,1,0,529,2024-07-30
333,P060,1,0,174,2025-01-18
380,P024,1,1,280,2025-06-27
493,P072,1,1,96,2024-11-03
526,P078,1,0,94,2025-01-28
448,P093,1,0,78,2024-10-09
261,P051,1,1,310,2024-11-01
322,P033,1,0,157,2024-08-31
523,P075,1,0,40,2024-09-21
138,P048,1,0,320,2024-06-08
549,P095,1,1,394,2025-05-22
376,P047,1,0,271,2025-05-20
556,P002,1,0,524,2025-04-26
491,P063,1,1,364,2024-02-16
164,P088,1,0,394,2025-04-07
581,P006,1,1,243,2025-03-09
351,P019,1,1,361,2024-02-15
481,P017,1,1,38,2024-02-28
509,P089,1,0,88,2025-04-17
348,P092,1,0,517,2024-09-04
239,P090,1,0,53,2024-09-11
155,P053,1,0,236,2024-11-01
107,P096,1,0,140,2024-03-30
298,P035,1,0,502,2024-11-27
532,P023,1,0,363,2024-10-22
432,P023,1,1,524,2024-07-25
546,P017,1,1,419,2025-05-16
452,P065,1,0,102,2024-12-29
449,P007,1,0,410,2025-06-17
579,P066,1,0,365,2025-01-02
481,P060,1,0,342,2025-01-08
528,P054,1,1,436,2024-03-23
541,P054,1,0,583,2024-11-04
123,P073,1,0,440,2024-09-01
299,P033,1,0,24,2024-12-15
392,P048,1,0,132,2025-02-27
160,P010,1,0,222,2024-12-08
313,P025,1,0,144,2024-09-24
565,P048,1,0,533,2024-06-01
292,P051,1,1,423,2024-03-09
404,P017,1,0,158,2025-03-15
563,P073,1,0,329,2025-02-01
397,P063,1,1,321,2025-06-22
347,P074,1,1,428,2024-07-21
144,P074,1,0,239,2024-02-29
278,P021,1,0,62,2024-09-23
463,P027,1,0,594,2024-07-06
193,P098,1,0,586,2024-03-21
317,P033,1,0,250,2024-01-05
582,P016,1,0,504,2024-10-15
308,P076,1,1,20,2024-04-23
350,P050,1,0,120,2024-04-02
393,P065,1,0,259,2025-04-22
450,P084,1,0,546,2025-01-06
442,P045,1,0,407,2024-01-05
316,P020,1,0,207,2024-01-13
312,P025,1,0,437,2025-04-26
206,P083,1,1,371,2025-05-17
333,P048,1,0,306,2024-06-19
493,P078,1,1,326,2024-03-07
101,P039,1,0,46,2024-08-10
538,P096,1,0,490,2024-07-27
110,P028,1,0,325,2025-06-20
190,P091,1,0,321,2025-01-25
206,P096,1,0,140,2024-08-22
503,P044,1,0,92,2024-04-28
386,P066,1,1,164,2024-01-14
595,P032,1,1,13,2025-03-15
539,P087,1,1,347,2025-06-01
442,P053,1,0,78,2024-12-08
203,P084,1,1,75,2024-04-15
149,P084,1,0,524,2024-03-21
339,P063,1,1,40,2024-08-02
427,P051,1,0,404,2025-02-06
218,P051,1,1,321,2025-05-06
190,P065,1,0,262,2024-06-11
313,P042,1,1,537,2024-10-13
273,P002,1,0,215,2025-05-18
413,P007,1,1,187,2024-10-11
116,P029,1,0,379,2024-08-11
277,P082,1,1,212,2024-04-20
438,P026,1,0,266,2024-12-17
165,P089,1,0,347,2025-02-28
332,P013,1,1,360,2024-02-18
517,P094,1,0,65,2025-01-13
307,P065,1,0,578,2024-03-04
334,P009,1,0,417,2024-12-03
178,P037,1,1,309,2024-03-14
357,P046,1,0,527,2024-08-31
360,P065,1,0,14,2024-03-16
268,P016,1,0,488,2025-03-28
355,P053,1,0,598,2024-04-01
226,P052,1,1,96,2025-02-22
539,P046,1,0,433,2024-12-20
171,P066,1,0,147,2025-01-31
156,P073,1,1,345,2024-10-02
463,P073,1,1,34,2024-05-14
389,P040,1,1,279,2024-10-30
198,P086,1,1,272,2024-11-23
335,P062,1,0,414,2024-03-19
470,P031,1,1,558,2025-03-23
276,P081,1,0,26,2024-02-04
463,P075,1,0,386,2024-12-20
469,P052,1,1,464,2025-06-11
197,P019,1,0,587,2025-01-08
592,P097,1,1,202,2025-01-27
514,P002,1,0,301,2024-03-30
179,P082,1,0,41,2025-03-01
297,P014,1,1,345,2024-08-23
310,P005,1,1,553,2025-05-19
374,P006,1,0,149,2024-01-01
443,P018,1,0,238,2024-08-07
382,P071,1,0,78,2024-06-10
106,P098,1,1,447,2025-02-09
537,P062,1,0,235,2025-03-29
184,P003,1,0,464,2024-08-16
252,P100,1,0,525,2024-08-17
559,P049,1,0,440,2025-05-09
101,P059,1,1,113,2024-01-03
278,P052,1,1,343,2025-05-17
513,P037,1,0,427,2025-05-15
345,P005,1,0,276,2025-02-04
